"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr11","Attr12","Attr13","Attr14","Attr15","Attr16","Attr17","Attr18","Attr19","Attr20","Attr22","Attr23","Attr24","Attr25","Attr26","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
-0.14217,0.93512,0.0054039,1.0075,-82.864,0,-0.13967,0.069383,2.0051,0.064881,-0.10207,-0.19394,-0.054577,-0.13967,-3118.9,-0.11703,1.0694,-0.13967,-0.069656,84.624,-0.10326,-0.070904,-0.096768,0.060244,-0.1197,0.019691,4.3115,0.44596,-0.069656,125.45,2.9094,2.2406,-0.090101,2.0051,0.26147,-0.044935,0.078802,-0.42682,-0.051499,121.75,37.121,-0.30582,0.36197,80.985,-0.1335,-0.066578,0.7759,0.72016,0.34371,0.23641,0.95272,110.71,-0.044935,-2.1913,1.0694,3.0299,4.3132,9.8326,131.09,2.7843,7.3063,"0"
-0.018074,0.80627,-0.09731,0.87931,-16.778,0.10722,-0.011897,0.034149,1.0046,0.027533,-0.011897,-0.014756,0.019809,-0.011897,4661.3,0.078304,1.2403,-0.011897,-0.0037328,4.8195,0.019924,-0.0056706,0.14915,0.027533,0.070644,-0.33436,5.541,0.21375,-0.0037328,92.756,3.935,0.024711,0.019924,3.1949,0.027533,0.0062513,0.16121,0.27916,0.0062513,66.305,61.486,-0.42946,0.82711,4.8415,-0.055108,-0.01729,0.87931,0.80627,0.25413,0.094605,0.094605,-33820,0.0045458,-0.65642,0.99545,0,75.734,5.9364,92.335,3.953,10.951,"0"
-0.026947,0.64411,-0.31719,0.50755,-211.79,0.054146,-0.022431,0.45052,1.0435,0.29018,-0.022431,-0.034825,0.054222,-0.022431,5203.6,0.070144,1.5525,-0.022431,-0.02692,47.713,0.016124,-0.032339,0.085859,0.29018,0.063133,-0.47125,5.6648,0.76222,-0.02692,294.41,1.2398,0.025034,0.016124,0.83819,0.29018,0.019351,0.02001,0.25289,0.019351,137.56,89.847,-0.2474,0.33845,49.786,-0.051487,-0.061791,0.50755,0.64411,0.80661,0.43113,0.43113,-41609.02,0.041653,-0.092862,0.95835,0,7.65,4.0625,282.15,1.2936,1.238,"0"
0.036695,0.69246,-0.048446,0.92994,-69.12,0.13404,0.045362,0.39391,1.126,0.27276,0.045362,0.065603,0.17767,0.045362,3327.3,0.1097,1.4441,0.045362,0.1061,9.9734,0.047871,0.085827,0.16517,0.27276,0.09718,-0.13571,5.946043,1.6185,0.1061,664.69,0.54913,0.069132,0.047871,0.43161,0.27375,0.11197,0.010698,0.29012,0.11197,542.65,444.190799999997,3.141,0.91304,11.23,0.017272,0.040399,0.92861,0.69147,1.8211,0.7641,0.76686,-41609.02,0.11188,0.13453,0.88812,0.0036205,36.597,0.68522,590.32,0.61831,1.1977,"0"
0.21935,0.17342,0.29483,5.4203,330.98,0,0.21935,4.7663,0.72205,0.82658,0.21935,3.2886,0.31735,0.21935,276.24,1.3213,5.7663,0.21935,0.30379,75.714,0,0.30379,0.21935,0.21969,1.3213,0.46178,3.7725,0.21632,0.60758,147.72,2.4709,0.95034,0.00033772,0.72205,0.9333,0.00046773,0.2962,0.59023,0,172.77,97.054,1.4645,3.1747,331.72,-0.009794,-0.013564,2.0847,0.0667,0.40471,1.2946,1.4618,1746,0.77175,0.26537,0.22919,0.12911,4.8207,3.7608,33.717,10.825,1.1309,"0"
0.043229,0.57991,-0.16298,0.61292,-46.892,0.11723,0.054299,0.70955,1.0346,0.41148,0.054299,0.12896,0.047273,0.054299,2019.8,0.18071,1.7244,0.054299,0.024494,16.938,0.077385,0.0195,0.14873,0.41148,0.16162,-0.21967,3.9237,0.25936,0.024494,71.727,5.0888,0.13344,0.077385,2.2234,0.57034,0.034908,0.027585,0.14909,0.034908,40.579,23.641,0.42022,0.3686,17.525,0.026888,0.012129,0.44502,0.42105,0.19651,0.55461,0.76872,-1367.3,0.033479,0.10506,0.96652,0.38607,21.549,15.439,69.325,5.265,2.988,"0"
0.02997,0.66806,0.066243,1.1103,-105.55,0.02997,0.038888,0.48274,1.0292,0.3225,0.038888,0.06477,0.076234,0.038888,2805.7,0.13009,1.4969,0.038888,0.034111,118.07,0.051694,0.026289,0.038888,0.3225,0.11675,0.19871,4.7757,0.58532,0.034111,197.84,1.8449,0.077379,0.051694,1.1734,0.39017,0.045344,0.014852,0.22026,0.045344,210.58,92.508,0.081269,0.49611,121.52,0.0036709,0.0032199,0.99787,0.6004,0.54202,0.96742,1.1704,3952,0.028377,0.092931,0.97162,0.20982,3.0914,3.9456,192.22,1.8988,3.4199,"1"
0.013042,0.43355,0.59796,17.806,444.22,0,0.013042,1.3065,0.31197,0.56645,0.013042,0.36654,0.043418,0.013042,11683,0.031242,2.3065,0.013042,0.041805,138.04,0,0.041805,0.013042,0.013042,0.031242,1.6317,3.7197,1.1129,0.085433,41.625,8.7688,0.71965,0.0015738,0.31197,0.56645,0.0050447,5.114,8.19205199999985,0,528.35,390.31,0.11054,14.49,138.02,-0.00050318,-0.0016129,1.4613,0.035581,0.11404,1.5458,1.5458,3136.1,-0.0001094,0.023024,1.072,0,2.6443,0.93515,41.629,8.7678,0.85131,"0"
0.3495,0.29136,0.27412,2.0886,23.564,-0.01196,0.42926,2.4322,4.0781,0.70864,0.46254,1.7048,0.11179,0.42926,233.26,1.5648,3.4322,0.42926,0.10526,3.3,0.46115,0.085701,0.74102,0.67867,1.291,0.57823,3.802,0.045792,0.11239,25.534,14.295,12.354,0.47865,4.0781,0.74245,0.11737,0.42893,0.01991,0.11308,37.405,34.105,9.4791,1.9422,3.7388,0.43451,0.10655,1.8051,0.2518,0.069955,1.4948,1.5661,1737.5,0.11737,0.4932,0.89478,0.047705,110.61,10.702,22.537,16.196,8.6023,"0"
0.099208,0.28133,0.45646,3.7962,60.391,0,0.13695,2.5545,2.3912,0.71867,0.16372,0.83892,0.072701,0.13695,590.69,0.61792,3.5545,0.13695,0.057273,12.176,0.14361,0.041489,0.22364,0.66342,0.48377,1.2003,3.5201,0.058745,0.057273,26.528,13.759,7.9837,0.14508,2.3912,0.83407,0.060673,0.90021,0.051954,0.060057,72.163,59.987,1.2437,3.3075,12.962,0.10672,0.044629,2.2027,0.16325,0.072679,1.8898,2.1932,1511.9,0.060673,0.13804,0.94321,0.16059,29.977,6.0847,24.918,14.648,6.2877,"0"
0.14906,0.3239,0.23871,1.917,37.056,0.14906,0.18346,2.0658,1.1622,0.66913,0.18346,0.70478,0.14106,0.18346,538.4,0.67794,3.0873,0.18346,0.11785,24.866,0.23416,0.095756,0.18346,0.66913,0.57173,0.47648,4.0771,0.12723,0.11785,70.938,5.1453,0.72293,0.23416,1.5902,0.73272,0.15042,0.47767,0.039399,0.15042,87.851,62.985,1.4056,1.5096,28.9,0.19804,0.12722,1.5406,0.26031,0.19435,1.3356,1.4626,2850.5,0.13959,0.22277,0.86041,0.095031,14.679,5.795,61.036,5.9801,3.1073,"1"
0.6702676,0.75058,0.70067,3.8984,90.433,0,0.7284035,0.33231,3.5935,0.24942,0.761079200000002,4.0734,0.27669,0.7284035,275.54,1.3247,1.3323,0.728830000000002,0.27403,4.1069,0.7288337,0.27403,0.98473,0.1843,1.3247,12.168,2.8852,0.13048,0.27403,33.787,10.803,3.4794,0.741539800000001,3.5935,0.24942,0.27326,1.1926,0.025234,0.27326,66.441,62.334,24.354,3.7311,5.6511,0.711006200000001,0.2706,1.2556,0.24174,0.092567,4.3317,4.3317,537.93,0.27326,3.545684,0.72618,0,88.875,5.8556,24.554,14.865,62.408,"0"
0.057184,0.47436,0.27578,1.6634,141.44,0,0.067898,1.1081,2.2593,0.52564,0.091858,0.16334,0.038387,0.067898,1996.4,0.18283,2.1081,0.067898,0.030054,40.973,0.070144,0.025311,0.19267,0.2822,0.16024,0.89384,4.6928,0.2021,0.03972,69.467,5.2674,4.616,0.075077,2.2593,0.584,0.033231,0.044544,0.17772,0.031047,108.72,67.748,0.22548,1.0533,42.276,0.051316,0.022714,1.4577,0.41569,0.18985,1.7037,1.8928,13594,0.033231,0.10879,0.97979,0.11102,8.9083,5.3876,67.159,5.4349,7.3226,"0"
0.061049,0.49751,0.21814,1.8279,-26.675,0.20103,0.081014,0.99656,1.0686,0.4958,0.081014,0.30749,0.11304,0.081014,1173.3,0.31109,2.01,0.081014,0.059169,81.438,0.11301,0.044588,0.26417,0.4958,0.27096,0.4208,4.0884,0.35089,0.059169,75.05,4.8634,0.22715,0.11301,1.3957,0.72984,0.082537,0.072886,0.087577,0.082537,123.27,41.829,0.19984,0.66845,87.021,0.039251,0.028667,0.96803,0.26347,0.20562,0.95642,1.4079,2673.8,0.064159,0.12313,0.93584,0.47205,4.482,8.726,70.235,5.1968,2.6412,"0"
-0.084124,0.6277,-0.010694,0.96474,-119.69,-0.054221,-0.084124,0.59312,0.53502,0.3723,0.0098775,-0.27739,-0.12244,-0.084124,-3497.3,-0.10437,1.5931,-0.084124,-0.15723,106.43,0.0067563,-0.15723,-0.084915,-0.13834,-0.10437,-0.015116,4.1048,1.0525,-0.12277,208.54,1.7502,0.8456,0.0042419,0.53502,0.69314,0.0079285,0.22478,0.82472,0.012628,153.09,46.658,-0.53921,0.4503,107.28,-0.011858,-0.022163,0.4661,0.30326,0.57135,0.52628,0.97979,-136.12,0.0079286,-0.22595,1.1529,0.86175,3.4294,7.8229,206.89,1.7642,0.75629,"0"
0.056286,0.52696,0.048924,1.2518,21.567,0.29185,0.056286,0.89318,1.278,0.47067,0.056286,0.28973,0.1593,0.056286,2303.8,0.15843,1.8977,0.056286,0.1074,14.884,0.11447,0.1074,0.34628,0.47067,0.15843,0.064646,4.8885,0.79891,0.1074,172.92,2.1108,0.21723,0.11447,0.53897,0.80336,0.21842,0.58107,0.12229,0.21842,90.756,75.872,2.6337,1.1418,19.023,0.08727,0.16652,0.4615,0.19427,0.47375,0.62192,1.0615,3784.6,0.21755,0.11959,0.78245,0.70685,24.523,4.8108,135.3,2.6977,0.69249,"0"
0.033594,0.068285,0.58585,9.5795,104.08,0.061988,0.045553,13.645,1.0746,0.93172,0.045553,0.6671,0.10109,0.045553,385.39,0.94708,14.645,0.045553,0.071208,153.97,0.044617,0.052515,0.085764,0.93172,0.77196,1.6939,4.2922,-0.11215,0.071208,41.868,8.7179,0.65339,0.044617,0.65891,0.93172,0.069744,4.2385,0.035224,0.069744,208.09,54.115,0.12449,5.6275,165.46,0.025498,0.039858,9.5795,0.068285,0.11471,2.6939,2.6939,11482,0.06943,0.036057,0.93057,0,2.3705,6.7449,38.961,9.3684,1.8496,"0"
0.0062886,0.1927,0.25787,2.5122,1.7068,0,0.0084874,4.1894,1.3255,0.8073,0.022698,0.049772,0.064085,0.0084874,828,0.44082,5.1894,0.0084874,0.006403,68.975,0.016093,0.0047442,0.024549,0.68263,0.42941,0.45113,4.4419,0.13289,0.015424,47.346,7.7092,6.8221,0.010925,1.3255,0.82623,0.0082423,0.10589,0.069402,0.012141,112.99,44.015,0.025105,1.0433,69.549,-0.060366,-0.045541,2.2231,0.17053,0.12972,1.4123,1.4455,7133.3,0.0082423,0.0077897,0.99368,0.023446,5.2917,8.2925,46.956,7.7733,2.319,"0"
0.31726,0.43027,0.48748,2.1551,272.62,0,0.4136,1.3241,1.0314,0.56973,0.47036,0.98001,0.40762,0.4136,373.55,0.97712,2.3241,0.4136,0.40099,11.41,0.43566,0.30759,1.0257,0.56668,0.75321,5.3871,4.2161,-0.33129,0.40104,253.5,1.4398,1.4123,0.42378,1.0314,0.56973,0.41086,1.8297,0.032413,0.42239,48.588,37.177,9.8396,2.0787,19.367,0.42883,0.41576,2.1138,0.42203,0.69453,6.296,6.296,8017,0.41086,0.55686,0.61664,0,31.989,9.8178,149.35,2.444,11.398,"0"
-0.008736,0.14414,0.14525,2.0076,-9.1587,0.12918,0.030989,5.7934,1.0417,0.83508,0.030989,0.21498,0.077653,0.030989,479.53,0.76115,6.9375,0.030989,0.021933,45.874,0.039518,-0.0061831,0.20344,0.83508,0.48556,0.20439,4.4635,0.094864,0.021933,38.792,9.4092,0.27416,0.039518,1.4133,0.83508,0.02797,0.071343,0.040077,0.02797,72.103,26.229,-0.049196,0.77571,47.789,-0.039209,-0.027751,2.0076,0.14414,0.10628,1.1752,1.1752,4223,0.040068,-0.010461,0.95993,0,7.9566,13.916,37.237,9.802,1.9883,"0"
-0.24159,0.75714,0.2088,1.2758,-153.51,0,-0.24159,0.32076,0.68569,0.24286,-0.24159,-0.31908,-0.28381,-0.24159,-1420.1,-0.25702,1.3208,-0.24159,-0.35233,230.85,0,-0.35233,-0.24159,0.15679,-0.25702,6.1302,3.0652,1.0926,-0.704516,467.6,0.78057,0.78057,0.00068683,0.68569,0.24286,0.0010017,0.019865,0.53716,0,506.18,275.33,-0.55708,0.70301,267.83,-0.046984,-0.068521,1.2758,0.75714,1.2811,7.1302,7.1302,242.6,0.13809,-0.99475,0.8637,0,1.5811,1.3257,403.03,0.90563,20.131,"0"
0.11959,0.2885,0.60663,3.2939,138.79,0,0.12601,2.4662,1.525,0.7115,0.12746,0.47649,0.093368,0.12601,739.56,0.49353,3.4662,0.12601,0.082631,9.9708,0.052228,0.078418,0.17024,0.69865,0.47126,4.6982,3.6835,0.14216,0.083582,65.662,5.5588,5.0955,0.054922,1.525,0.71212,0.036015,0.2884,0.14018,0.034248,190.24,180.27,2.8706,3.1364,10.343,0.035855,0.023512,3.0194,0.26446,0.1799,5.5104,5.5152,2927,0.036015,0.16807,0.92125,0.00087387,36.607,2.0248,63.297,5.7665,11.811,"0"
0.078114,0.6077,0.1436,1.2612,-65.975,0.20435,0.097384,0.525,1.0409,0.31905,0.097384,0.17714,0.07251,0.097384,2277.7,0.16025,1.6456,0.097384,0.07251,101.98,0.051523,0.058162,0.25772,0.31905,0.12854,0.46827,4.9772,0.43834,0.07251,155.52,2.347,0.084783,0.051523,1.4339,0.377,0.038362,0.04332,0.38777,0.038362,181.96,79.98,0.20817,0.57865,106.15,0.051523,0.038362,1.1409,0.54974,0.42608,1.0404,1.2294,13626,0.039315,0.24484,0.96069,0.18166,3.5792,4.5636,149.4,2.443,4.3796,"0"
0.21999,0.25967,0.59597,3.2977,61.786,0,0.27528,2.851,2.8665,0.74033,0.29644,1.0614,0.098595,0.27528,335.36,1.0884,3.851,0.27528,0.096035,20.156,0.28324,0.076747,0.92052,0.72553,0.87546,4.1197,3.5286,-0.011802,0.096035,37.147,9.8257,9.8145,0.31798,2.8665,0.74033,0.11093,1.1375,0.029788,0.098811,71.345,51.189,1.3898,2.6874,22.671,0.2759,0.096251,3.2939,0.25937,0.10177,5.1176,5.1176,2012.8,0.11093,0.29716,0.90441,0,18.108,7.1305,33.027,11.052,19.815,"0"
0.22121,0.34296,0.22499,1.656,7.5409,0.71414,0.27292,1.9114,1.1194,0.65554,0.27292,0.79578,0.15,0.27292,351.7,1.0378,2.9158,0.27292,0.11502,27.457,0.27761,0.093223,0.87462,0.65554,0.88704,0.52076,4.1273,0.031535,0.11502,59.051,6.1811,0.80944,0.27761,2.4168,0.65554,0.11699,0.79298,0.031267,0.11699,45.53,18.073,1.2393,1.1356,30.734,0.19459,0.082007,1.656,0.34296,0.16178,1.5173,1.5173,3016.4,0.10663,0.33745,0.89337,0,13.294,20.196,52.755,6.9188,5.4922,"0"
0.0113,0.65879,0.031487,1.0492,-27.352,-0.0047326,0.014332,0.51793,2.0703,0.34121,0.037863,0.022402,0.024683,0.014332,4705.5,0.077568,1.5179,0.014332,0.0069226,31.506,0.03622,0.0054581,0.055455,0.28408,0.072966,0.095771,4.3551,0.30187,0.017671,114.63,3.1841,3.092,0.033286,2.0703,0.34167,0.016078,0.060329,0.30086,0.017495,111.54,80.03,0.063233,0.76989,32.021,-0.00054941,-0.00026538,1.0189,0.63974,0.31406,1.0378,1.0392,713.17,0.016078,0.033117,0.99311,0.0013387,11.585,4.5608,112.79,3.2361,6.2969,"0"
0.057222,0.17233,0.33182,2.9255,38.857,0.10119,0.07017,3.6864,1.0013,0.63527,0.07017,0.40719,0.10226,0.07017,640.42,0.56994,5.8028,0.07017,0.07306,87.415,0.072574,0.059579,0.12414,0.63527,0.49481,0.66918,4.268,0.11929,0.07306,65.579,5.5658,0.42113,0.072574,1.0401,0.63527,0.075563,0.34265,0.056307,0.075563,169.15,81.736,0.24877,1.5907,87.533,0.044526,0.04636,2.9255,0.17233,0.17967,1.2812,1.2812,6150.2,0.0013414,0.090075,0.99866,0,4.1755,4.4656,65.491,5.5733,1.9369,"0"
0.10917,0.72787,0.21964,1.3444,15.49,0,0.10917,0.37387,3.5415,0.27213,0.11764,0.17117,0.31104,0.10917,241.18,1.5134,1.3739,0.10917,0.030827,24.729,0,0.030827,0.26315,0.24239,1.5134,1.5406,4.4808,0.17959,0.069139,633.13,0.5765,0.50516,0.0083492,3.5415,0.28963,0.0023575,0.15434,0.024449,0,78.226,53.496,0.455,0.96817,238.19,-0.99237,-0.28021,1.178,0.63779,1.7346,1.9088,2.0316,6645.8,0.89618,0.40118,0.10627,0.064307,14.76,6.8229,65.734,5.5527,24.841,"0"
0.039744,0.76651,0.04498,1.1033,-9.0314,0,0.039744,0.30462,6.3824,0.23349,0.071275,0.0913,0.018053,0.039744,2428.1,0.15032,1.3046,0.039744,0.0062271,11.436,0.069079,0.0062271,0.063174,0.033019,0.15032,0.086548,3.7735,0.10768,0.011167,25.06,14.623,8.3044,0.042168,6.4366,0.55357,0.0066069,0.18847,0.17675,0.010823,22.775,11.339,0.19875,0.64783,11.466,-0.0064016,-0.001003,0.62659,0.43531,0.068387,0.44927,1.0652,267,0.0065987,0.17022,0.98893,1.3709,31.917,32.189,24.895,14.662,12.281,"1"
0.014811,0.11063,0.40813,4.7057,94.251,0,0.014244,8.039,1.601,0.88937,0.018217,0.12933,0.046466,0.014244,542.8,0.67244,9.039,0.014244,0.0088965,0.0040439,0.013357,0.0092511,0.014244,0.80068,0.67757,0.84723,2.7511,-0.20055,0.0088965,25.32,14.416,14.351,0.013357,1.6059,0.88937,0.0083426,3.9944,0.050169,0.0083426,17.862,17.858,53.7537800000001,3.9945,0.0040779,-0.046793,-0.029227,4.6846,0.11014,0.069369,1.8462,1.8462,230.09,0.0083426,0.016654,0.98866,0,769.316000000004,20.439,25.108,14.537,3.3235,"1"
0.50178,0.10254,0.5094,5.9677,129.71,0,0.62646,8.7521,2.0609,0.89746,0.62695,6.1093,0.35078,0.62646,51.772,7.0501,9.7521,0.62646,0.30397,0.012546,0.61908,0.24347,0.62646,0.52336,5.8342,1.3127,3.0991,-0.057662,0.30415,26.285,13.886,13.886,0.637,2.0609,0.89746,0.30909,2.4617,0.0047768,0.30039,63.672,63.659,53.7537800000001,5.967,0.018159,0.52261,0.25358,5.9677,0.10254,0.072014,2.3127,2.3127,639.99,0.30909,0.55911,0.69722,0,769.316000000004,5.7337,18.161,20.098,5.3109,"0"
-0.066911,0.099222,0.016439,1.2478,-258.38,-0.066911,-0.066816,8.1462,0.078965,0.80828,-0.066816,-1.0071,-0.5988068,-0.066816,-586.46,-0.62238,10.078,-0.066816,-0.6696049,270.9104,-0.062901,-0.6881232,-0.066816,0.80828,-0.62334,0.017922,5.7043,3.82172399999995,-0.704516,384.64,0.94894,-0.4020738,-0.062901,0.02766193,0.84116,-0.6586408,0.22019,-0.0564,-0.6015852,684.978799999986,444.190799999997,-1.1617,0.3796,333.94,-0.067963,-0.9301308,0.83431,0.066343,1.0538,0.88123,0.91708,8321.4,-0.658636,-0.082781,1.96688,0.040678,1.167325,0.47005,806.605999999992,0.074933,0.0591978,"0"
0.15751,0.33432,0.51689,3.7513,31.24,0,0.15751,1.9911,1.2211,0.66568,0.15751,0.83837,0.13476,0.15751,741.52,0.49223,2.9911,0.15751,0.12898,130.9,0,0.12898,0.15751,0.65731,0.49223,1.7508,3.7764,0.18657,0.28737,84.272,4.3312,2.4339,0.0057581,1.2211,0.81213,0.0047154,0.61446,1.5797,0,176.15,45.246,0.35965,1.4202,196.45,-0.0070543,-0.0057768,2.1081,0.18787,0.23088,2.2547,2.7508,3089,0.33364,0.23661,0.66686,0.22,2.7883,8.0669,56.156,6.4998,4.1361,"0"
0,0.68694,0.62583,2.8886,-4.0714,0,0.027029,0.45574,2.3492,0.31306,0.098792,0.081564,0.011505,0.027029,9276.6,0.039346,1.4557,0.027029,0.011505,97.052,0.07046,0,0.55707,0.31306,0,14.627,3.4083,0.28262,0.011505,49.195,7.4194,3.5791,-0.10943,2.3492,0.66862,-0.046579,0.15688,0.32498,0.029993,140.65,43.594,0,1.0036,92.733,0.07046,0.029993,1.3935,0.33138,0.13478,7.317,15.627,1602.5,-0.046579,0,0.98976,1.1357,3.7609,8.3727,51.487,7.0892,54.906,"0"
-0.08717,0.59263,-0.067546,0.88602,-109.95,-0.025986,-0.07618,0.68739,1.6605,0.40737,-0.055913,-0.12855,-0.045121,-0.07618,-2887.1,-0.12643,1.6874,-0.07618,-0.045877,102.37,-0.05894,-0.052495,-0.07618,-0.11316,-0.14497,-0.14223,3.1566,0.3267,-0.045877,123.69,2.951,2.951,-0.088314,1.6605,0.40737,-0.053184,0.0854,-0.34246,-0.035494,104.29,2.74274,-0.18718,0.10019,97.198,-0.060195,-0.036251,0.88602,0.59263,0.33887,0.85777,0.85777,-96.869,-0.053184,-0.21398,1.0449,0,3.5656,104.607499999999,130.27,2.802,3.4965,"0"
0.21846,0.37969,0.24501,2.1596,-13.087,0.21846,0.27585,1.5973,1.1852,0.60649,0.27585,1.3055,0.17988,0.27585,421.45,0.86606,2.6337,0.27585,0.1509,58.932,0.26582,0.1195,0.27585,0.60649,0.71489,0.4507,4.0743,0.19804,0.1509,50.003,7.2996,0.70011,0.26582,1.9145,0.77488,0.14541,0.10251,0.039156,0.14541,86.782,27.85,0.74015,0.76266,69.849,0.21285,0.11643,1.2018,0.21129,0.13699,1.1157,1.4254,2907,0.15629,0.3602,0.84371,0.27765,6.1936,13.106,42.188,8.6518,3.3628,"1"
0.019132,0.78446,-0.15999,0.78527,-85.841,0.019132,0.028981,0.11517,1.0476,0.090344,0.028981,0.038898,0.031657,0.028981,4878.8,0.074813,1.2748,0.028981,0.015632,50.003,0.14779,0.01032,0.028981,0.090344,0.062258,-0.38557,4.489,0.42295,0.015632,153.67,2.3752,0.1884,0.14779,1.9488,0.12975,0.079721,0.002089091,0.1453,0.079721,114.94,64.935,0.07533,0.44439,52.384,0.11809,0.063697,0.74582,0.74505,0.42102,0.21773,0.31271,-4933.1,0.045439,0.21177,0.95456,0.43623,7.2995,5.621,146.69,2.4883,4.4679,"1"
0.13267,0.16389,0.13981,9.7557,256.21,-1.713471,0.14857,5.1016,0.29847,0.83611,0.14868,9.3043,0.61447,0.14857,326.18,1.119,6.1016,0.14857,0.49778,66.142,0.14868,0.44451,0.14857,-1.89432,1.022,0.16561,2.582,0.5434,0.49814,37.723,9.6758,0.94271,0.14396,0.29847,0.98403,0.443276799999999,0.1415,0.029771,0.472620399999998,187.74,121.6,2.453,6.3686,127.77,0.11385,0.38144,0.95049,0.015968,0.10335,0.99039,1.1656,53.401,0.48234,0.15868,0.51019,0.17692,5.5184,3.0017,19.528,18.692,0.35354,"0"
0.14989,0.39941,0.25998,2.6336,58.255,0,0.14989,1.5037,0.67669,0.60059,0.15934,0.94178,0.2986,0.14989,721.5,0.50589,2.5037,0.14989,0.2215,96.583,0.15907,0.2215,0.40753,0.14989,0.50589,0.44758,4.6191,0.55308,0.23152,105.68,3.4538,1.3762,0.12701,0.67669,0.81924,0.18769,0.16063,0.063025,0.23508,212.29,115.71,0.83707,1.5085,118.9,0.1069,0.15798,1.0494,0.15915,0.28953,1.034,1.4104,10816,0.18769,0.24956,0.78881,0.36405,3.7791,3.1546,85.845,4.2519,1.165,"0"
0.018081,0.90202,-0.44013,0.51058,-87.588,0,0.034695,0.10862,1.9087,0.097978,0.044766,0.03858,0.028171,0.034695,6123.3,0.059608,1.1086,0.034695,0.018178,0.0028012,0.044766,0.009473,0.034695,0.018081,0.041189,-0.81381,2.8756,0.35776,0.023433,179.55,2.0329,2.0267,0.080507,1.9087,0.097978,0.04218,0.24373,0.47099,0.023454,45.893,45.89,53.7537800000001,0.51057,0.0029245,0.025694,0.013462,0.50904,0.8993,0.49192,0.18116,0.18116,-330.53,0.042179,0.18454,0.98192,0,769.316000000004,7.9537,171.98,2.1224,3.5291,"0"
0.34726,0.33045,0.34877,2.0554,36.965,0.28847,0.43822,2.0262,2.8166,0.66955,0.44753,1.3261,0.16434,0.43822,260.58,1.4007,3.0262,0.43822,0.15558,11.572,0.39987,0.12329,0.88165,0.63573,1.1255,1.0872,3.4708,0.11152,0.15889,50.121,7.2824,7.2824,0.41013,2.8166,0.66955,0.14561,0.094547,0.025947,0.14197,83.97,72.398,3.8887,1.7852,13.544,0.37521,0.13322,2.0554,0.33045,0.13732,2.0872,2.0872,1031.2,0.14561,0.51864,0.8477,0,31.541,5.0416,42.823,8.5235,8.7803,"0"
-0.068847,0.94404,-0.059104,0.93739,-95.322,-0.068847,-0.061845,0.04523,0.94927,0.042699,-0.061845,-0.065511,-0.043538,-0.061845,-7607.1,-0.047982,1.0593,-0.061845,-0.059444,79.391,-0.070437,-0.066174,-0.061845,0.042699,-0.055398,-0.51366,4.464,0.88984,-0.059444,314.4,1.161,-0.074613,-0.070437,1.1363,0.042699,-0.067703,0.019786,-0.57595,-0.067703,303.91,224.52,-0.30424,0.69769,75.363,-0.086986,-0.083609,0.93739,0.94404,0.86136,0.37109,0.37109,-1720.4,-0.053438,-1.6124,1.0534,0,4.5975,1.6257,331.2,1.1021,9.0419,"0"
0.02585,0.42282,0.27499,1.7065,-43.5,0,0.031385,1.3651,1.8987,0.57718,0.065691,0.080638,0.030409,0.031385,2673,0.13655,2.3651,0.031385,0.01653,94.628,0.060211,0.013615,0.083951,0.56442,0.12346,0.8189,3.8942,0.2191,0.034162,77.337,4.7196,4.3445,0.06175,1.8987,0.58309,0.032523,0.021423,0.16282,0.031712,126.08,31.455,0.052516,0.44181,97.809,0.03386,0.017834,1.5709,0.38922,0.21188,1.7188,1.7364,2155.5,0.032523,0.044787,0.98353,0.010232,3.8572,11.604,74.822,4.8782,5.6542,"0"
0.10935,0.24042,0.40461,2.6829,-1586.6,0,0.10935,3.1594,3.2013,0.75958,0.10937,0.45485,0.31812,0.10935,86.168,4.2359,4.1594,0.10935,0.034159,55.941,0,0.034159,0.10935,0.60198,4.2359,1.1398,2.5948,0.058177,0.076315,93.92,3.8863,3.8863,0.02424,3.2013,0.75958,0.007572,0.33135,0.0088159,0,64.461,8.52,0.22288,0.64217,191.67,-0.90903,-0.28396,2.6829,0.24042,0.25731,2.1398,2.1398,159.17,0.70814,0.14396,0.29187,0,6.5248,42.84,27.412,13.316,9.0184,"0"
0.050149,0.55949,-0.054602,0.86125,-56.25,0.028654,0.064576,0.78735,1.0976,0.44051,0.090548,0.16409,0.12794,0.064576,1454.2,0.25099,1.7873,0.064576,0.058837,28.718,0.090089,0.045692,0.19289,0.2861,0.2252,-0.082597,4.5189,0.50829,0.077465,140.32,2.6012,1.8297,0.073887,1.0976,0.53698,0.067319,0.022236,0.11239,0.082082,109.81,81.088,0.58073,0.64182,30.791,0.01424,0.012974,0.6058,0.39354,0.38444,0.66637,0.81229,-1803.4,0.067319,0.11384,0.94232,0.21898,12.71,4.5013,130.87,2.7889,1.6603,"0"
